INFO 2025-12-10 17:00:19,555 basehttp 4284 3432 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2025-12-10 17:00:19,565 basehttp 4284 22768 "GET /static/admin/js/inlines.js HTTP/1.1" 200 15628
INFO 2025-12-10 17:00:19,571 basehttp 4284 23540 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11991
INFO 2025-12-10 17:00:19,592 basehttp 4284 23540 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-12-10 17:00:19,603 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:00:19,665 basehttp 4284 17076 "GET /static/admin/img/inline-delete.svg HTTP/1.1" 200 537
INFO 2025-12-10 17:01:45,479 basehttp 4284 17076 "POST /admin/admin_app/ward/add/ HTTP/1.1" 302 0
INFO 2025-12-10 17:01:45,599 basehttp 4284 17076 "GET /admin/admin_app/ward/ HTTP/1.1" 200 14073
INFO 2025-12-10 17:01:45,679 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:01:45,709 basehttp 4284 17076 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2025-12-10 17:01:47,343 basehttp 4284 17076 "GET /admin/admin_app/ward/add/ HTTP/1.1" 200 19197
INFO 2025-12-10 17:01:47,419 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:02:04,238 basehttp 4284 17076 "POST /admin/admin_app/ward/add/ HTTP/1.1" 302 0
INFO 2025-12-10 17:02:04,325 basehttp 4284 17076 "GET /admin/admin_app/ward/add/ HTTP/1.1" 200 19442
INFO 2025-12-10 17:02:04,419 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:02:18,360 basehttp 4284 17076 "POST /admin/admin_app/ward/add/ HTTP/1.1" 302 0
INFO 2025-12-10 17:02:18,441 basehttp 4284 17076 "GET /admin/admin_app/ward/add/ HTTP/1.1" 200 19438
INFO 2025-12-10 17:02:18,521 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:02:34,256 basehttp 4284 17076 "POST /admin/admin_app/ward/add/ HTTP/1.1" 302 0
INFO 2025-12-10 17:02:34,331 basehttp 4284 17076 "GET /admin/admin_app/ward/add/ HTTP/1.1" 200 19440
INFO 2025-12-10 17:02:34,408 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:02:37,765 basehttp 4284 17076 "GET /admin/admin_app/ward/ HTTP/1.1" 200 14939
INFO 2025-12-10 17:02:37,849 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:03:00,816 basehttp 4284 17076 "GET /admin/admin_app/ward/1/change/ HTTP/1.1" 200 19517
INFO 2025-12-10 17:03:00,910 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
INFO 2025-12-10 17:03:49,139 basehttp 4284 17076 "POST /admin/admin_app/ward/1/change/ HTTP/1.1" 200 19981
INFO 2025-12-10 17:03:49,230 basehttp 4284 17076 "GET /admin/jsi18n/ HTTP/1.1" 200 3342
ERROR 2025-12-10 17:10:48,680 log 4284 18092 Internal Server Error: /admin/admin_app/ward/1/change/
Traceback (most recent call last):
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "age" of relation "admin_app_electionresult" violates not-null constraint
DETAIL:  Failing row contains (1, Rahim K, null, , UDF, party_logos/61QX7ls0NJL.webp, candidate_photos/bcef44238905529.6927e77e9172e.webp, 1200, 1).


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 719, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\utils\decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\utils\decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\views\decorators\cache.py", line 80, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\sites.py", line 246, in inner
    return view(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 1987, in change_view
    return self.changeform_view(request, object_id, form_url, extra_context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\utils\decorators.py", line 48, in _wrapper
    return bound_method(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\utils\decorators.py", line 192, in _view_wrapper
    result = _process_exception(request, e)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\utils\decorators.py", line 190, in _view_wrapper
    response = view_func(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 1843, in changeform_view
    return self._changeform_view(request, object_id, form_url, extra_context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 1895, in _changeform_view
    self.save_related(request, form, formsets, not add)
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 1342, in save_related
    self.save_formset(request, form, formset, change=change)
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\contrib\admin\options.py", line 1330, in save_formset
    formset.save()
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\forms\models.py", line 796, in save
    return self.save_existing_objects(commit) + self.save_new_objects(commit)
                                                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\forms\models.py", line 959, in save_new_objects
    self.new_objects.append(self.save_new(form, commit=commit))
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\forms\models.py", line 1157, in save_new
    return super().save_new(form, commit=commit)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\forms\models.py", line 769, in save_new
    return form.save(commit=commit)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\forms\models.py", line 554, in save
    self.instance.save()
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\base.py", line 902, in save
    self.save_base(
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\base.py", line 1169, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\base.py", line 1210, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\query.py", line 1868, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\models\sql\compiler.py", line 1882, in execute_sql
    cursor.execute(sql, params)
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 122, in execute
    return super().execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "C:\Users\USER\outlinekerala\venv\Lib\site-packages\django\db\backends\utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: null value in column "age" of relation "admin_app_electionresult" violates not-null constraint
DETAIL:  Failing row contains (1, Rahim K, null, , UDF, party_logos/61QX7ls0NJL.webp, candidate_photos/bcef44238905529.6927e77e9172e.webp, 1200, 1).

